id,player,sets_diff,win,points_win,points_lose,points_diff,points_total,match_time,idx
A Tsitselskii_109435,A Tsitselskii,-3,0,19,33,-14,52,2021-10-04 01:16:00,531263
A Suntsov_109361,A Suntsov,3,1,34,23,11,57,2021-10-04 01:19:00,531264
Nataliia Khmilevska_1074847390,Nataliia Khmilevska,2,1,42,29,13,71,2021-10-04 01:20:00,531265
Jan Holan_137546,Jan Holan,-1,0,44,52,-8,96,2021-10-04 01:20:00,531266
Oleksandr Mishchenko_137113,Oleksandr Mishchenko,-1,0,41,48,-7,89,2021-10-04 01:25:00,531267
V Kalachev_109402,V Kalachev,1,1,58,50,8,108,2021-10-04 01:31:00,531268
Oleksandr Lysenko_137099,Oleksandr Lysenko,3,1,35,24,11,59,2021-10-04 01:35:00,531269
V Safonov_109436,V Safonov,-3,0,16,33,-17,49,2021-10-04 01:45:00,531270
Sergii Lugovskyi_1226271244,Sergii Lugovskyi,1,1,52,43,9,95,2021-10-04 01:45:00,531271
E Ilyukhin_109362,E Ilyukhin,2,1,42,31,11,73,2021-10-04 01:46:00,531272
Tatiana Tatianina_1544160818,Tatiana Tatianina,-1,0,48,51,-3,99,2021-10-04 01:50:00,531273
Oleksandr Dukhovenko_137114,Oleksandr Dukhovenko,-3,0,13,33,-20,46,2021-10-04 01:55:00,531274
Vitalii Kyilo_137100,Vitalii Kyilo,1,1,52,52,0,104,2021-10-04 02:05:00,531275
A Tsitselskii_109437,A Tsitselskii,-2,0,37,41,-4,78,2021-10-04 02:15:00,531276
Serhii Berezynskyi_432534834,Serhii Berezynskyi,3,1,33,20,13,53,2021-10-04 02:15:00,531277
R Pavlenko_109403,R Pavlenko,2,1,42,32,10,74,2021-10-04 02:16:00,531278
A Suntsov_109363,A Suntsov,-3,0,23,34,-11,57,2021-10-04 02:17:00,531279
Nataliia Khmilevska_734924933,Nataliia Khmilevska,-2,0,32,43,-11,75,2021-10-04 02:20:00,531280
Ilya Kanunnikov_137115,Ilya Kanunnikov,2,1,41,37,4,78,2021-10-04 02:25:00,531281
Maksym Marchuk_137101,Maksym Marchuk,1,1,48,32,16,80,2021-10-04 02:35:00,531282
I Novikov_109404,I Novikov,3,1,33,14,19,47,2021-10-04 02:40:00,531283
A Golyshev_109438,A Golyshev,1,1,53,41,12,94,2021-10-04 02:45:00,531284
Roman Rybachuk_1438851038,Roman Rybachuk,-2,0,36,39,-3,75,2021-10-04 02:45:00,531285
A Vlasov_109364,A Vlasov,-2,0,35,39,-4,74,2021-10-04 02:46:00,531286
Tatiana Tatianina_1628422323,Tatiana Tatianina,-2,0,27,40,-13,67,2021-10-04 02:50:00,531287
Artem Chepurnyi_137116,Artem Chepurnyi,-2,0,27,41,-14,68,2021-10-04 02:55:00,531288
A Pravednov_109405,A Pravednov,-1,0,45,42,3,87,2021-10-04 03:01:00,531289
Hryhorii Kulishov_137102,Hryhorii Kulishov,3,1,34,26,8,60,2021-10-04 03:05:00,531290
R Kobytov_109439,R Kobytov,1,1,43,43,0,86,2021-10-04 03:15:00,531291
Sergii Lugovskyi_1096723807,Sergii Lugovskyi,3,1,33,15,18,48,2021-10-04 03:15:00,531292
D Balakin_109365,D Balakin,-2,0,22,40,-18,62,2021-10-04 03:16:00,531293
Nataliia Khmilevska_1085090638,Nataliia Khmilevska,2,1,41,33,8,74,2021-10-04 03:20:00,531294
Oleksandr Mishchenko_137117,Oleksandr Mishchenko,-1,0,43,46,-3,89,2021-10-04 03:25:00,531295
S Ogai_109406,S Ogai,1,1,46,44,2,90,2021-10-04 03:29:00,531296
Oleksandr Lysenko_137103,Oleksandr Lysenko,1,1,50,44,6,94,2021-10-04 03:35:00,531297
Roman Rybachuk_1715483239,Roman Rybachuk,-3,0,11,33,-22,44,2021-10-04 03:45:00,531298
E Kalashnikov_109440,E Kalashnikov,-1,0,46,46,0,92,2021-10-04 03:45:00,531299
V Sidorin_109366,V Sidorin,-3,0,24,33,-9,57,2021-10-04 03:46:00,531300
Halyna Telna_1852389376,Halyna Telna,3,1,33,21,12,54,2021-10-04 03:50:00,531301
Oleksandr Dukhovenko_137118,Oleksandr Dukhovenko,-2,0,37,45,-8,82,2021-10-04 03:55:00,531302
I Novikov_109407,I Novikov,-2,0,30,40,-10,70,2021-10-04 04:04:00,531303
Vitalii Kyilo_137104,Vitalii Kyilo,-2,0,36,37,-1,73,2021-10-04 04:05:00,531304
Sergii Lugovskyi_1226513132,Sergii Lugovskyi,-1,0,47,52,-5,99,2021-10-04 04:15:00,531305
A Vlasov_109367,A Vlasov,-1,0,43,47,-4,90,2021-10-04 04:16:00,531306
A Golyshev_109441,A Golyshev,-1,0,45,48,-3,93,2021-10-04 04:17:00,531307
Tatiana Tatianina_484764025,Tatiana Tatianina,-1,0,44,44,0,88,2021-10-04 04:20:00,531308
Maksym Marchuk_137105,Maksym Marchuk,-1,0,46,48,-2,94,2021-10-04 04:35:00,531309
I Novikov_109586,I Novikov,-3,0,22,33,-11,55,2021-10-04 04:35:00,531310
V Safonov_109588,V Safonov,-2,0,27,42,-15,69,2021-10-04 04:45:00,531311
Roman Rybachuk_135733494,Roman Rybachuk,3,1,33,22,11,55,2021-10-04 04:45:00,531312
Nataliia Khmilevska_1085053742,Nataliia Khmilevska,2,1,40,33,7,73,2021-10-04 04:50:00,531313
Artem Chepurnyi_137120,Artem Chepurnyi,3,1,33,16,17,49,2021-10-04 04:55:00,531314
A Vlasov_109590,A Vlasov,-1,0,36,50,-14,86,2021-10-04 04:57:00,531315
A Pravednov_109587,A Pravednov,2,1,42,25,17,67,2021-10-04 05:00:00,531316
Hryhorii Kulishov_137106,Hryhorii Kulishov,1,1,54,48,6,102,2021-10-04 05:05:00,531317
Ruslan Novak_82118333,Ruslan Novak,1,1,49,50,-1,99,2021-10-04 05:15:00,531318
A Golyshev_109589,A Golyshev,-2,0,36,42,-6,78,2021-10-04 05:16:00,531319
Tatiana Tatianina_1628459219,Tatiana Tatianina,-2,0,25,41,-16,66,2021-10-04 05:20:00,531320
Oleksandr Mishchenko_137121,Oleksandr Mishchenko,1,1,52,44,8,96,2021-10-04 05:25:00,531321
E Ilyukhin_109591,E Ilyukhin,-1,0,37,48,-11,85,2021-10-04 05:31:00,531322
Vitalii Kyilo_137107,Vitalii Kyilo,-2,0,39,39,0,78,2021-10-04 05:35:00,531323
Nataliia Khmilevska_734752869,Nataliia Khmilevska,2,1,41,39,2,80,2021-10-04 05:50:00,531324
Borys Kostiuk_137108,Borys Kostiuk,-3,0,20,33,-13,53,2021-10-04 06:05:00,531325
Tatiana Tatianina_1544193490,Tatiana Tatianina,-1,0,47,51,-4,98,2021-10-04 06:20:00,531326
Kostiantyn Moroz_137123,Kostiantyn Moroz,2,1,43,39,4,82,2021-10-04 06:25:00,531327
Vitalii Kyilo_137109,Vitalii Kyilo,3,1,33,18,15,51,2021-10-04 06:35:00,531328
Halyna Telna_293318297,Halyna Telna,-2,0,36,40,-4,76,2021-10-04 06:50:00,531329
Oleksandr Lysenko_137110,Oleksandr Lysenko,2,1,46,38,8,84,2021-10-04 07:05:00,531330
Oleksandr Dukhovenko_137125,Oleksandr Dukhovenko,-2,0,30,42,-12,72,2021-10-04 07:25:00,531331
A Merezhko_109511,A Merezhko,3,1,33,23,10,56,2021-10-04 07:33:00,531332
E Kryuchkov_109540,E Kryuchkov,3,1,33,21,12,54,2021-10-04 07:48:00,531333
S Muslikov_109466,S Muslikov,-2,0,33,42,-9,75,2021-10-04 07:49:00,531334
Yaroslav Kravets_137238,Yaroslav Kravets,2,1,43,33,10,76,2021-10-04 07:50:00,531335
Oleksii Krutko_1345200786,Oleksii Krutko,-2,0,26,42,-16,68,2021-10-04 07:50:00,531336
Alexey Hladkykh_2053347141,Alexey Hladkykh,1,1,48,42,6,90,2021-10-04 07:55:00,531337
Yuliia Ishchenko_137496,Yuliia Ishchenko,-1,0,42,54,-12,96,2021-10-04 08:00:00,531338
A Merezhko_109507,A Merezhko,3,1,36,23,13,59,2021-10-04 08:00:00,531339
Yurii Kurishchenko_137256,Yurii Kurishchenko,3,1,33,18,15,51,2021-10-04 08:05:00,531340
Mykhailo Zholubak_137266,Mykhailo Zholubak,-3,0,18,33,-15,51,2021-10-04 08:10:00,531341
Maryna Slashchova_137281,Maryna Slashchova,-1,0,40,43,-3,83,2021-10-04 08:15:00,531342
I Tolmachev_109541,I Tolmachev,-2,0,29,42,-13,71,2021-10-04 08:16:00,531343
I Meteleshko_109467,I Meteleshko,-2,0,37,40,-3,77,2021-10-04 08:19:00,531344
Oleh Bindas_137239,Oleh Bindas,1,1,50,33,17,83,2021-10-04 08:20:00,531345
Serhii Boiko_88670536,Serhii Boiko,-2,0,35,42,-7,77,2021-10-04 08:25:00,531346
S Ovechkin_109506,S Ovechkin,-2,0,33,40,-7,73,2021-10-04 08:30:00,531347
Oleksandr Soloviov_920842458,Oleksandr Soloviov,-2,0,39,46,-7,85,2021-10-04 08:30:00,531348
Anastasiia Mydvetska_137497,Anastasiia Mydvetska,3,1,33,12,21,45,2021-10-04 08:30:00,531349
Oleksandr Lykhytskyi_137257,Oleksandr Lykhytskyi,3,1,38,24,14,62,2021-10-04 08:35:00,531350
Vladyslav Ivanchatenko_1438098848,Vladyslav Ivanchatenko,1,1,50,40,10,90,2021-10-04 08:35:00,531351
Viktor Kotov_1192657827,Viktor Kotov,3,1,37,30,7,67,2021-10-04 08:40:00,531352
Vladyslav Ratushniak_137267,Vladyslav Ratushniak,-3,0,24,33,-9,57,2021-10-04 08:40:00,531353
Tamara Kravchuk_137282,Tamara Kravchuk,-3,0,19,33,-14,52,2021-10-04 08:45:00,531354
Maksym Skhabovskyi_72514086,Maksym Skhabovskyi,1,1,53,51,2,104,2021-10-04 08:45:00,531355
V Suvorov_109468,V Suvorov,-1,0,41,44,-3,85,2021-10-04 08:46:00,531356
A Trushkin_109542,A Trushkin,-3,0,20,33,-13,53,2021-10-04 08:46:00,531357
Yaroslav Kravets_137240,Yaroslav Kravets,2,1,43,32,11,75,2021-10-04 08:50:00,531358
Vasyl Verbianyi_245897036,Vasyl Verbianyi,2,1,42,29,13,71,2021-10-04 08:50:00,531359
Yevhen Skorobahatyi_137508,Yevhen Skorobahatyi,-3,0,26,35,-9,61,2021-10-04 08:50:00,531360
Serhii Khandetskyi_137301,Serhii Khandetskyi,2,1,41,31,10,72,2021-10-04 08:55:00,531361
Mykola Lytvynenko_564567586,Mykola Lytvynenko,-2,0,36,35,1,71,2021-10-04 08:55:00,531362
Denys Vakulenko_988277447,Denys Vakulenko,2,1,40,35,5,75,2021-10-04 08:55:00,531363
Frantisek Korenek_137437,Frantisek Korenek,3,1,33,15,18,48,2021-10-04 09:00:00,531364
Anastasiia Mydvetska_137498,Anastasiia Mydvetska,-3,0,21,33,-12,54,2021-10-04 09:00:00,531365
Lev Kats_1037059655,Lev Kats,-2,0,33,39,-6,72,2021-10-04 09:00:00,531366
V Waldhauser_24529,V Waldhauser,-3,0,18,33,-15,51,2021-10-04 09:00:00,531367
M Chernyavskiy_109508,M Chernyavskiy,-3,0,20,33,-13,53,2021-10-04 09:03:00,531368
Yurii Kurishchenko_137258,Yurii Kurishchenko,2,1,43,32,11,75,2021-10-04 09:05:00,531369
Viacheslav Yarovoi_1224495625,Viacheslav Yarovoi,1,1,46,45,1,91,2021-10-04 09:05:00,531370
Illia Semeniuk_1758365242,Illia Semeniuk,1,1,51,47,4,98,2021-10-04 09:10:00,531371
Serhii Sokolovskyi_137268,Serhii Sokolovskyi,-3,0,25,35,-10,60,2021-10-04 09:10:00,531372
Andrii Halych_330598914,Andrii Halych,-3,0,23,33,-10,56,2021-10-04 09:15:00,531373
Maryna Slashchova_137283,Maryna Slashchova,-3,0,29,37,-8,66,2021-10-04 09:15:00,531374
A Klavdenkov_109543,A Klavdenkov,-3,0,16,33,-17,49,2021-10-04 09:16:00,531375
Ivan Struk_137241,Ivan Struk,2,1,38,31,7,69,2021-10-04 09:20:00,531376
Maxim Naumchuk_1081811609,Maxim Naumchuk,2,1,43,34,9,77,2021-10-04 09:20:00,531377
Serhii Sokolov_137509,Serhii Sokolov,1,1,50,45,5,95,2021-10-04 09:20:00,531378
A Doncenko_109469,A Doncenko,-2,0,32,43,-11,75,2021-10-04 09:23:00,531379
Nazarii Danyliuk_336576871,Nazarii Danyliuk,-1,0,52,50,2,102,2021-10-04 09:25:00,531380
Maksym Balakiriev_137302,Maksym Balakiriev,3,1,33,17,16,50,2021-10-04 09:25:00,531381
Adam Sochor_137438,Adam Sochor,-1,0,55,57,-2,112,2021-10-04 09:30:00,531382
J Vojtech_24530,J Vojtech,-3,0,21,33,-12,54,2021-10-04 09:30:00,531383
Rodion Pirveli_322302743,Rodion Pirveli,1,1,42,49,-7,91,2021-10-04 09:30:00,531384
Yevhen Masko_1346162724,Yevhen Masko,3,1,35,24,11,59,2021-10-04 09:30:00,531385
Yuliia Ishchenko_137499,Yuliia Ishchenko,2,1,47,30,17,77,2021-10-04 09:30:00,531386
V Vologzhanin_109509,V Vologzhanin,-3,0,22,33,-11,55,2021-10-04 09:31:00,531387
Serhii Boiko_1574063190,Serhii Boiko,-3,0,31,38,-7,69,2021-10-04 09:35:00,531388
Andrii Dombrovskyi_137259,Andrii Dombrovskyi,-2,0,40,47,-7,87,2021-10-04 09:35:00,531389
Oleksandr Soloviov_840562402,Oleksandr Soloviov,1,1,47,44,3,91,2021-10-04 09:40:00,531390
Vladyslav Ratushniak_137269,Vladyslav Ratushniak,-3,0,25,33,-8,58,2021-10-04 09:40:00,531391
Marta Maliuta_137284,Marta Maliuta,3,1,35,19,16,54,2021-10-04 09:45:00,531392
Illia Semeniuk_29354998,Illia Semeniuk,2,1,40,32,8,72,2021-10-04 09:45:00,531393
A Trushkin_109544,A Trushkin,-1,0,44,45,-1,89,2021-10-04 09:46:00,531394
Serhii Sokolov_137510,Serhii Sokolov,-1,0,43,46,-3,89,2021-10-04 09:50:00,531395
Viktor Kotov_749435941,Viktor Kotov,2,1,43,33,10,76,2021-10-04 09:50:00,531396
Oleh Bindas_137242,Oleh Bindas,1,1,52,50,2,102,2021-10-04 09:50:00,531397
V Suvorov_109470,V Suvorov,1,1,51,43,8,94,2021-10-04 09:55:00,531398
Maksym Skhabovskyi_589895635,Maksym Skhabovskyi,3,1,33,16,17,49,2021-10-04 09:55:00,531399
Yevhenii Sokoltsov_137303,Yevhenii Sokoltsov,-2,0,32,40,-8,72,2021-10-04 09:55:00,531400
M Chernyavskiy_109510,M Chernyavskiy,3,1,39,32,7,71,2021-10-04 10:00:00,531401
Svitlana Yureneva_137500,Svitlana Yureneva,-3,0,20,33,-13,53,2021-10-04 10:00:00,531402
T Holik_24531,T Holik,1,1,49,39,10,88,2021-10-04 10:00:00,531403
Vasyl Verbianyi_554452535,Vasyl Verbianyi,1,1,49,44,5,93,2021-10-04 10:00:00,531404
Adam Sochor_137439,Adam Sochor,2,1,37,23,14,60,2021-10-04 10:00:00,531405
Oleksandr Lykhytskyi_137260,Oleksandr Lykhytskyi,1,1,47,39,8,86,2021-10-04 10:05:00,531406
Mykola Lytvynenko_1358735725,Mykola Lytvynenko,2,1,45,35,10,80,2021-10-04 10:05:00,531407
Denys Vakulenko_765879263,Denys Vakulenko,3,1,36,29,7,65,2021-10-04 10:05:00,531408
Mykhailo Zholubak_137270,Mykhailo Zholubak,-1,0,49,54,-5,103,2021-10-04 10:10:00,531409
Oleksii Krutko_1126464712,Oleksii Krutko,-3,0,24,35,-11,59,2021-10-04 10:10:00,531410
Alexey Hladkykh_1047006285,Alexey Hladkykh,3,1,35,23,12,58,2021-10-04 10:15:00,531411
Tamara Kravchuk_137285,Tamara Kravchuk,-3,0,23,33,-10,56,2021-10-04 10:15:00,531412
I Tolmachev_109545,I Tolmachev,2,1,43,35,8,78,2021-10-04 10:15:00,531413
Yevhen Skorobahatyi_137511,Yevhen Skorobahatyi,-1,0,46,43,3,89,2021-10-04 10:20:00,531414
Yaroslav Kravets_137243,Yaroslav Kravets,2,1,46,39,7,85,2021-10-04 10:20:00,531415
Vladyslav Ivanchatenko_1006344535,Vladyslav Ivanchatenko,2,1,38,34,4,72,2021-10-04 10:20:00,531416
Iurii Prokhoruk_1402124127,Iurii Prokhoruk,-3,0,30,38,-8,68,2021-10-04 10:25:00,531417
Maksym Balakiriev_137304,Maksym Balakiriev,-1,0,39,48,-9,87,2021-10-04 10:25:00,531418
Aleksandr Tulenin_725198353,Aleksandr Tulenin,-1,0,43,48,-5,91,2021-10-04 10:30:00,531419
Yuliia Ishchenko_137501,Yuliia Ishchenko,-3,0,17,33,-16,50,2021-10-04 10:30:00,531420
Frantisek Korenek_137440,Frantisek Korenek,-2,0,29,41,-12,70,2021-10-04 10:30:00,531421
T Batthyany_24532,T Batthyany,2,1,46,38,8,84,2021-10-04 10:32:00,531422
V Vologzhanin_109592,V Vologzhanin,-3,0,24,35,-11,59,2021-10-04 10:32:00,531423
I Meteleshko_109471,I Meteleshko,3,1,34,19,15,53,2021-10-04 10:34:00,531424
Andrii Hordii_195368492,Andrii Hordii,-2,0,30,43,-13,73,2021-10-04 10:35:00,531425
Yurii Kurishchenko_137261,Yurii Kurishchenko,-1,0,42,50,-8,92,2021-10-04 10:35:00,531426
Sergey Filatov_1850422538,Sergey Filatov,1,1,48,45,3,93,2021-10-04 10:40:00,531427
Oleksii Rybka_137271,Oleksii Rybka,2,1,45,39,6,84,2021-10-04 10:40:00,531428
Rodion Pirveli_561649363,Rodion Pirveli,1,1,51,53,-2,104,2021-10-04 10:40:00,531429
Yurii Teteria_1137497218,Yurii Teteria,3,1,33,21,12,54,2021-10-04 10:45:00,531430
Maryna Slashchova_137286,Maryna Slashchova,3,1,33,18,15,51,2021-10-04 10:45:00,531431
A Klavdenkov_109594,A Klavdenkov,-3,0,22,35,-13,57,2021-10-04 10:48:00,531432
Andrii Chupovskyi_201791741,Andrii Chupovskyi,3,1,33,16,17,49,2021-10-04 10:50:00,531433
Bohdan Havryliuk_137512,Bohdan Havryliuk,-3,0,23,34,-11,57,2021-10-04 10:50:00,531434
Oleh Bindas_137244,Oleh Bindas,1,1,47,44,3,91,2021-10-04 10:50:00,531435
S Muslikov_109596,S Muslikov,3,1,33,19,14,52,2021-10-04 10:54:00,531436
Serhii Khandetskyi_137305,Serhii Khandetskyi,-3,0,28,37,-9,65,2021-10-04 10:55:00,531437
Tymur Kozenkov_793402515,Tymur Kozenkov,-1,0,48,49,-1,97,2021-10-04 10:55:00,531438
Alina Novosad_137502,Alina Novosad,3,1,33,15,18,48,2021-10-04 11:00:00,531439
T Holik_24533,T Holik,1,1,51,43,8,94,2021-10-04 11:00:00,531440
S Ovechkin_109593,S Ovechkin,-1,0,44,51,-7,95,2021-10-04 11:00:00,531441
Dominik Horak_137441,Dominik Horak,2,1,46,39,7,85,2021-10-04 11:00:00,531442
Andrii Halych_1215041574,Andrii Halych,-3,0,25,33,-8,58,2021-10-04 11:00:00,531443
Maxim Naumchuk_97503805,Maxim Naumchuk,1,1,44,46,-2,90,2021-10-04 11:05:00,531444
Oleksandr Lykhytskyi_137262,Oleksandr Lykhytskyi,-2,0,32,44,-12,76,2021-10-04 11:05:00,531445
Nazarii Danyliuk_2046249676,Nazarii Danyliuk,3,1,33,16,17,49,2021-10-04 11:10:00,531446
Serhii Sokolovskyi_137272,Serhii Sokolovskyi,3,1,34,20,14,54,2021-10-04 11:10:00,531447
Yevhen Masko_1469413564,Yevhen Masko,-3,0,33,40,-7,73,2021-10-04 11:15:00,531448
Denys Vakulenko_241081378,Denys Vakulenko,3,1,33,21,12,54,2021-10-04 11:15:00,531449
Tamara Kravchuk_137287,Tamara Kravchuk,-2,0,31,42,-11,73,2021-10-04 11:15:00,531450
I Tolmachev_109595,I Tolmachev,-1,0,51,52,-1,103,2021-10-04 11:16:00,531451
I Meteleshko_109597,I Meteleshko,-3,0,21,34,-13,55,2021-10-04 11:16:00,531452
Ivan Struk_137245,Ivan Struk,3,1,33,18,15,51,2021-10-04 11:20:00,531453
Lev Kats_1330196562,Lev Kats,2,1,44,35,9,79,2021-10-04 11:20:00,531454
Yevhen Skorobahatyi_137513,Yevhen Skorobahatyi,1,1,54,55,-1,109,2021-10-04 11:20:00,531455
Viktor Vakhrushev_137306,Viktor Vakhrushev,1,1,49,47,2,96,2021-10-04 11:25:00,531456
Viacheslav Yarovoi_1721718123,Viacheslav Yarovoi,1,1,53,42,11,95,2021-10-04 11:25:00,531457
J Vojtech_24534,J Vojtech,1,1,55,58,-3,113,2021-10-04 11:30:00,531458
Anastasiia Mydvetska_137503,Anastasiia Mydvetska,2,1,39,36,3,75,2021-10-04 11:30:00,531459
Vladyslav Ivanchatenko_1252302445,Vladyslav Ivanchatenko,-2,0,32,43,-11,75,2021-10-04 11:30:00,531460
Frantisek Korenek_137442,Frantisek Korenek,-2,0,37,40,-3,77,2021-10-04 11:30:00,531461
A Agapov_109512,A Agapov,-1,0,44,53,-9,97,2021-10-04 11:33:00,531462
Viktor Kotov_1689437986,Viktor Kotov,1,1,52,47,5,99,2021-10-04 11:35:00,531463
Andrii Dombrovskyi_137263,Andrii Dombrovskyi,-1,0,42,47,-5,89,2021-10-04 11:35:00,531464
Maksym Skhabovskyi_532209738,Maksym Skhabovskyi,-2,0,29,42,-13,71,2021-10-04 11:40:00,531465
Vladyslav Ratushniak_137273,Vladyslav Ratushniak,1,1,50,45,5,95,2021-10-04 11:40:00,531466
Vasyl Verbianyi_875030343,Vasyl Verbianyi,-2,0,28,41,-13,69,2021-10-04 11:45:00,531467
M Ilichev_109472,M Ilichev,-1,0,47,47,0,94,2021-10-04 11:45:00,531468
Marta Maliuta_137288,Marta Maliuta,-1,0,49,47,2,96,2021-10-04 11:45:00,531469
Dmytro Prokopenko_137514,Dmytro Prokopenko,3,1,35,26,9,61,2021-10-04 11:50:00,531470
Eduard Rubtsov_181870582,Eduard Rubtsov,2,1,35,39,-4,74,2021-10-04 11:50:00,531471
Mykola Lytvynenko_897477394,Mykola Lytvynenko,3,1,33,18,15,51,2021-10-04 11:50:00,531472
Yaroslav Kravets_137246,Yaroslav Kravets,2,1,37,31,6,68,2021-10-04 11:50:00,531473
A Shirshov_109546,A Shirshov,-1,0,44,48,-4,92,2021-10-04 11:53:00,531474
Yevhenii Sokoltsov_137307,Yevhenii Sokoltsov,-1,0,45,50,-5,95,2021-10-04 11:55:00,531475
Serhii Boiko_227675241,Serhii Boiko,-3,0,20,33,-13,53,2021-10-04 11:55:00,531476
Oleksandr Soloviov_1343357985,Oleksandr Soloviov,1,1,55,54,1,109,2021-10-04 12:00:00,531477
Svitlana Yureneva_137504,Svitlana Yureneva,-3,0,9,33,-24,42,2021-10-04 12:00:00,531478
Serhii Matviienko_1890561612,Serhii Matviienko,1,1,46,41,5,87,2021-10-04 12:05:00,531479
Yurii Kurishchenko_137264,Yurii Kurishchenko,-1,0,45,55,-10,100,2021-10-04 12:05:00,531480
O Pronin_109513,O Pronin,-2,0,37,44,-7,81,2021-10-04 12:10:00,531481
Iurii Prokhoruk_1962975855,Iurii Prokhoruk,3,1,34,25,9,59,2021-10-04 12:10:00,531482
Mykhailo Zholubak_137274,Mykhailo Zholubak,-2,0,32,42,-10,74,2021-10-04 12:10:00,531483
Maryna Slashchova_137289,Maryna Slashchova,-3,0,18,33,-15,51,2021-10-04 12:15:00,531484
A Sirotkin_109473,A Sirotkin,2,1,42,34,8,76,2021-10-04 12:15:00,531485
Aleksandr Tulenin_80551817,Aleksandr Tulenin,3,1,33,24,9,57,2021-10-04 12:15:00,531486
V Waldhauser_24559,V Waldhauser,3,1,33,17,16,50,2021-10-04 12:16:00,531487
Martin Prusa_137753,Martin Prusa,-1,0,47,48,-1,95,2021-10-04 12:20:00,531488
Andrii Hordii_931642733,Andrii Hordii,-3,0,23,34,-11,57,2021-10-04 12:20:00,531489
Serhii Sokolov_137515,Serhii Sokolov,-3,0,19,33,-14,52,2021-10-04 12:20:00,531490
Denys Pesternikov_137247,Denys Pesternikov,-3,0,24,33,-9,57,2021-10-04 12:20:00,531491
Denys Vakulenko_1916847559,Denys Vakulenko,3,1,34,26,8,60,2021-10-04 12:25:00,531492
Sergey Filatov_1534157942,Sergey Filatov,-1,0,37,48,-11,85,2021-10-04 12:25:00,531493
Maksym Balakiriev_137308,Maksym Balakiriev,1,1,48,40,8,88,2021-10-04 12:25:00,531494
Oleksii Krutko_101033400,Oleksii Krutko,-2,0,34,40,-6,74,2021-10-04 12:30:00,531495
Alina Novosad_137505,Alina Novosad,2,1,42,28,14,70,2021-10-04 12:30:00,531496
P Pinkovskii_109547,P Pinkovskii,2,1,47,40,7,87,2021-10-04 12:31:00,531497
T Batthyany_24560,T Batthyany,-1,0,45,44,1,89,2021-10-04 12:34:00,531498
Alexey Hladkykh_1332672255,Alexey Hladkykh,3,1,33,15,18,48,2021-10-04 12:35:00,531499
Roman Makarenko_137265,Roman Makarenko,-1,0,40,43,-3,83,2021-10-04 12:35:00,531500
A Ekzhanov_109514,A Ekzhanov,-1,0,46,52,-6,98,2021-10-04 12:38:00,531501
Oleksii Rybka_137275,Oleksii Rybka,-3,0,26,35,-9,61,2021-10-04 12:40:00,531502
Vladyslav Ivanchatenko_1844679263,Vladyslav Ivanchatenko,-1,0,43,41,2,84,2021-10-04 12:40:00,531503
Olha Panchyshyn_137290,Olha Panchyshyn,-2,0,37,48,-11,85,2021-10-04 12:45:00,531504
Andrii Halych_1290515310,Andrii Halych,-2,0,28,41,-13,69,2021-10-04 12:45:00,531505
A Girevenkov_109474,A Girevenkov,1,1,55,46,9,101,2021-10-04 12:48:00,531506
Dominik Horak_137754,Dominik Horak,-2,0,38,40,-2,78,2021-10-04 12:50:00,531507
Bohdan Havryliuk_137516,Bohdan Havryliuk,-2,0,35,42,-7,77,2021-10-04 12:50:00,531508
Maxim Naumchuk_1376867751,Maxim Naumchuk,2,1,39,29,10,68,2021-10-04 12:50:00,531509
Oleh Bindas_137755,Oleh Bindas,1,1,46,39,7,85,2021-10-04 12:50:00,531510
Nazarii Danyliuk_1771093493,Nazarii Danyliuk,2,1,41,30,11,71,2021-10-04 12:55:00,531511
Serhii Khandetskyi_137309,Serhii Khandetskyi,2,1,44,31,13,75,2021-10-04 12:55:00,531512
A Innazarov_109548,A Innazarov,-2,0,33,39,-6,72,2021-10-04 12:57:00,531513
David Brichacek_137455,David Brichacek,-1,0,45,46,-1,91,2021-10-04 13:00:00,531514
Rodion Pirveli_2068018921,Rodion Pirveli,-3,0,22,33,-11,55,2021-10-04 13:00:00,531515
Yevhen Masko_471496417,Yevhen Masko,3,1,39,29,10,68,2021-10-04 13:00:00,531516
Alina Novosad_137506,Alina Novosad,3,1,33,14,19,47,2021-10-04 13:00:00,531517
Yurii Teteria_2019936245,Yurii Teteria,-2,0,35,40,-5,75,2021-10-04 13:05:00,531518
Artem Slashchev_109515,Artem Slashchev,1,1,45,50,-5,95,2021-10-04 13:09:00,531519
Oleksandr Lykhytskyi_137757,Oleksandr Lykhytskyi,-3,0,24,33,-9,57,2021-10-04 13:10:00,531520
Serhii Sokolovskyi_137276,Serhii Sokolovskyi,3,1,33,22,11,55,2021-10-04 13:10:00,531521
Andrii Chupovskyi_1754228974,Andrii Chupovskyi,3,1,33,9,24,42,2021-10-04 13:10:00,531522
P Pycha_24535,P Pycha,2,1,43,37,6,80,2021-10-04 13:11:00,531523
Vladyslav Ivanchatenko_266999824,Vladyslav Ivanchatenko,1,1,47,50,-3,97,2021-10-04 13:15:00,531524
A Chumikov_109475,A Chumikov,-1,0,51,51,0,102,2021-10-04 13:20:00,531525
Artem Tkachenko_1273131244,Artem Tkachenko,-2,0,31,40,-9,71,2021-10-04 13:20:00,531526
